    [5, 1, 2, 23, 1, 3, 45, 1, 1, 82, 1, 5, 84, 2, 4, 38, 3, 38]; 
    [5, 1, 3, 21, 1, 2, 29, 1, 1, 18, 1, 5, 41, 1, 4, 50]; 
    [5, 1, 3, 38, 1, 4, 54, 2, 5, 16, 1, 16, 1, 1, 52, 1, 2, 52]; 
    [5, 1, 5, 37, 2, 1, 54, 4, 54, 1, 3, 74, 1, 2, 62, 1, 4, 57]; 
    [5, 1, 5, 57, 2, 1, 81, 3, 81, 1, 2, 61, 1, 4, 68, 1, 3, 30]; 
    [5, 1, 5, 81, 1, 1, 79, 2, 2, 89, 5, 89, 1, 3, 89, 1, 4, 11]; 
    [5, 2, 4, 33, 2, 33, 1, 3, 20, 1, 1, 91, 1, 5, 20, 1, 2, 66]; 
    [5, 1, 5, 24, 1, 2, 84, 1, 1, 32, 1, 3, 55, 1, 4, 8]; 
    [5, 1, 5, 56, 2, 1, 7, 3, 7, 1, 4, 54, 1, 3, 64, 2, 2, 39, 5, 39]; 
    [5, 1, 5, 40, 1, 2, 83, 1, 1, 19, 2, 3, 8, 4, 8, 1, 4, 7]; 
};

dataArray = {
    [10, 5, 1.15];
    [5, 1, 1, 12, 1, 3, 94, 1, 4, 92, 1, 5, 91, 2, 2, 7, 3, 7]; 
    [5, 1, 2, 19, 1, 4, 11, 1, 5, 66, 1, 3, 21, 1, 1, 87]; 
    [5, 1, 2, 14, 1, 1, 75, 2, 4, 13, 1, 13, 1, 5, 16, 1, 3, 20]; 
    [5, 1, 3, 95, 2, 5, 66, 1, 66, 1, 1, 7, 1, 4, 7, 1, 2, 77]; 
    [5, 1, 2, 45, 2, 4, 6, 5, 6, 1, 5, 89, 1, 1, 15, 1, 3, 34]; 
    [5, 1, 4, 77, 1, 3, 20, 1, 1, 76, 2, 5, 88, 4, 88, 1, 2, 53]; 
    [5, 1, 3, 74, 2, 2, 88, 3, 88, 1, 1, 52, 1, 4, 27, 1, 5, 9]; 
    [5, 1, 2, 88, 1, 4, 69, 1, 1, 62, 1, 5, 98, 1, 3, 52]; 
    [5, 1, 3, 61, 1, 5, 9, 2, 1, 62, 4, 62, 1, 2, 52, 2, 4, 90, 5, 90]; 
    [5, 1, 3, 54, 1, 5, 5, 1, 4, 59, 2, 2, 15, 4, 15, 1, 1, 88]; 
};

dataArray = {
    [10, 5, 1.15];
    [5, 1, 2, 72, 1, 1, 87, 1, 5, 95, 1, 3, 66, 2, 4, 60, 3, 60]; 
    [5, 1, 5, 5, 1, 4, 35, 1, 1, 48, 1, 3, 39, 1, 2, 54]; 
    [5, 1, 2, 46, 1, 4, 20, 2, 3, 21, 1, 21, 1, 1, 97, 1, 5, 55]; 
    [5, 1, 1, 59, 2, 4, 19, 1, 19, 1, 5, 46, 1, 2, 34, 1, 3, 37]; 
    [5, 1, 5, 23, 2, 3, 73, 5, 73, 1, 4, 25, 1, 2, 24, 1, 1, 28]; 
    [5, 1, 4, 28, 1, 1, 45, 1, 5, 5, 2, 2, 78, 4, 78, 1, 3, 83]; 
    [5, 1, 1, 53, 2, 4, 71, 3, 71, 1, 2, 37, 1, 5, 29, 1, 3, 12]; 
    [5, 1, 5, 12, 1, 3, 87, 1, 4, 33, 1, 2, 55, 1, 1, 38]; 
    [5, 1, 3, 49, 1, 4, 83, 2, 2, 40, 1, 40, 1, 1, 48, 1, 5, 7]; 
    [5, 2, 3, 65, 1, 65, 1, 4, 17, 2, 1, 90, 4, 90, 1, 5, 27, 2, 2, 23, 3, 23]; 
};


%% 20×5 %%
dataArray = {
    [20, 5, 1.15];  % 20个工件，5个机器，1.15为某种标量信息
    [5, 1, 3, 34, 1, 2, 21, 1, 1, 53, 1, 4, 55, 2, 5, 95, 3, 95];    % 第1个工件
    [5, 1, 1, 21, 1, 4, 52, 1, 2, 71, 1, 5, 16, 1, 3, 26];         % 第2个工件
    [5, 1, 1, 12, 1, 2, 42, 2, 3, 31, 1, 31, 1, 5, 98, 1, 4, 39];   % 第3个工件
    [5, 1, 3, 66, 2, 4, 77, 1, 77, 1, 5, 79, 1, 1, 55, 1, 2, 77];   % 第4个工件
    [5, 1, 1, 83, 2, 5, 37, 3, 37, 1, 4, 34, 1, 2, 19, 1, 3, 64];   % 第5个工件
    [5, 1, 5, 79, 1, 3, 43, 2, 1, 92, 5, 92, 1, 4, 62, 1, 2, 54];   % 第6个工件
    [5, 2, 1, 93, 2, 93, 1, 5, 77, 1, 3, 87, 1, 2, 87, 1, 4, 69];    % 第7个工件
    [5, 1, 5, 83, 1, 4, 24, 1, 2, 41, 1, 3, 38, 1, 1, 60];         % 第8个工件
    [5, 1, 5, 25, 2, 2, 49, 3, 49, 1, 1, 44, 1, 3, 98, 2, 4, 17, 5, 17];  % 第9个工件
    [5, 1, 1, 96, 1, 2, 75, 1, 3, 43, 2, 5, 77, 4, 77, 1, 4, 79];   % 第10个工件
    [5, 2, 1, 95, 3, 95, 1, 4, 76, 1, 2, 7, 1, 5, 28, 1, 3, 35];    % 第11个工件
    [5, 1, 5, 10, 1, 3, 95, 1, 1, 61, 1, 2, 9, 1, 4, 35];         % 第12个工件
    [5, 1, 2, 91, 1, 3, 59, 1, 5, 59, 1, 1, 46, 1, 4, 16];        % 第13个工件
    [5, 1, 3, 27, 1, 2, 52, 1, 5, 43, 1, 1, 28, 1, 4, 50];        % 第14个工件
    [5, 1, 5, 9, 2, 1, 87, 3, 87, 1, 4, 41, 1, 3, 39, 1, 2, 45];   % 第15个工件
    [5, 1, 2, 54, 1, 1, 20, 1, 5, 43, 1, 4, 14, 1, 3, 71];       % 第16个工件
    [5, 1, 5, 33, 2, 2, 28, 5, 28, 1, 4, 26, 1, 1, 78, 1, 3, 37];   % 第17个工件
    [5, 1, 2, 89, 1, 1, 33, 1, 3, 8, 1, 4, 66, 1, 5, 42];         % 第18个工件
    [5, 1, 5, 84, 1, 1, 69, 2, 3, 94, 5, 94, 1, 2, 74, 1, 4, 27];  % 第19个工件
    [5, 1, 5, 81, 1, 3, 45, 1, 2, 78, 1, 4, 69, 1, 1, 96];       % 第20个工件
};

dataArray = {
    [20, 5, 1.15]; % First row
    [5, 1, 2, 23, 1, 1, 82, 1, 5, 84, 1, 3, 45, 2, 4, 38, 3, 38];  % Job 1
    [5, 1, 4, 50, 1, 5, 41, 1, 2, 29, 1, 1, 18, 1, 3, 21];         % Job 2
    [5, 1, 5, 16, 1, 4, 54, 2, 2, 52, 1, 52, 1, 3, 38, 1, 1, 52];  % Job 3
    [5, 1, 2, 62, 2, 4, 57, 1, 57, 1, 5, 37, 1, 3, 74, 1, 1, 54];  % Job 4
    [5, 1, 4, 68, 2, 2, 61, 5, 61, 1, 3, 30, 1, 1, 81, 1, 5, 57];  % Job 5
    [5, 1, 2, 89, 1, 3, 89, 1, 4, 11, 2, 1, 79, 4, 79, 1, 5, 81];  % Job 6
    [5, 1, 2, 66, 2, 1, 91, 3, 91, 1, 4, 33, 1, 5, 20, 1, 3, 20];  % Job 7
    [5, 1, 4, 8, 1, 5, 24, 1, 3, 55, 1, 1, 32, 1, 2, 84];          % Job 8
    [5, 1, 1, 7, 1, 3, 64, 2, 2, 39, 1, 39, 1, 5, 56, 1, 4, 54];   % Job 9
    [5, 2, 1, 19, 3, 19, 1, 5, 40, 1, 4, 7, 2, 3, 8, 1, 8, 2, 2, 83, 3, 83]; % Job 10
    [5, 2, 1, 63, 3, 63, 1, 3, 64, 1, 4, 91, 1, 5, 40, 1, 2, 6];  % Job 11
    [5, 1, 2, 42, 1, 4, 61, 1, 5, 15, 1, 3, 98, 1, 1, 74];        % Job 12
    [5, 1, 2, 80, 1, 1, 26, 1, 4, 75, 1, 5, 6, 1, 3, 87];         % Job 13
    [5, 1, 3, 39, 1, 5, 22, 1, 1, 75, 1, 4, 24, 1, 2, 44];        % Job 14
    [5, 1, 2, 15, 2, 4, 79, 3, 79, 1, 5, 8, 1, 1, 12, 1, 3, 20];  % Job 15
    [5, 1, 4, 26, 1, 3, 43, 1, 1, 80, 1, 5, 22, 1, 2, 61];        % Job 16
    [5, 1, 3, 62, 2, 2, 36, 5, 36, 1, 1, 63, 1, 4, 96, 1, 5, 40]; % Job 17
    [5, 1, 2, 33, 1, 4, 18, 1, 1, 22, 1, 5, 5, 1, 3, 10];        % Job 18
    [5, 1, 3, 64, 1, 5, 64, 2, 1, 89, 5, 89, 1, 2, 96, 1, 4, 95]; % Job 19
    [5, 1, 3, 18, 1, 5, 23, 1, 4, 15, 1, 2, 38, 1, 1, 8];         % Job 20
};

dataArray = {
    [20, 5, 1.15];    % Meta data
    [5, 1, 4, 60, 1, 1, 87, 1, 2, 72, 1, 5, 95, 2, 3, 66, 5, 66];  % Job 1
    [5, 1, 2, 54, 1, 1, 48, 1, 3, 39, 1, 4, 35, 1, 5, 5];          % Job 2
    [5, 1, 4, 20, 1, 2, 46, 2, 1, 97, 4, 97, 1, 3, 21, 1, 5, 55];  % Job 3
    [5, 2, 3, 37, 5, 37, 1, 1, 59, 1, 4, 19, 1, 2, 34, 1, 5, 46];  % Job 4
    [5, 1, 3, 73, 2, 4, 25, 3, 25, 1, 2, 24, 1, 1, 28, 1, 5, 23];  % Job 5
    [5, 1, 2, 78, 1, 4, 28, 2, 3, 83, 5, 83, 1, 1, 45, 1, 5, 5];   % Job 6
    [5, 2, 4, 71, 2, 71, 1, 2, 37, 1, 3, 12, 1, 5, 29, 1, 1, 53];  % Job 7
    [5, 1, 5, 12, 1, 4, 33, 1, 2, 55, 1, 3, 87, 1, 1, 38];        % Job 8
    [5, 1, 1, 48, 2, 2, 40, 3, 40, 1, 3, 49, 1, 4, 83, 2, 5, 7, 3, 7];  % Job 9
    [5, 1, 1, 90, 1, 5, 27, 2, 3, 65, 1, 65, 2, 4, 17, 3, 17, 2, 2, 23, 3, 23]; % Job 10
    [5, 1, 1, 62, 1, 4, 85, 1, 2, 66, 1, 3, 84, 1, 5, 19];        % Job 11
    [5, 1, 4, 59, 1, 3, 46, 1, 5, 13, 1, 2, 64, 1, 1, 25];        % Job 12
    [5, 1, 3, 53, 1, 2, 73, 1, 4, 80, 1, 5, 88, 1, 1, 41];        % Job 13
    [5, 1, 3, 57, 1, 5, 47, 1, 1, 14, 1, 2, 67, 1, 4, 74];        % Job 14
    [5, 2, 3, 41, 5, 41, 1, 5, 64, 1, 4, 84, 1, 2, 78, 1, 1, 84];  % Job 15
    [5, 1, 5, 52, 1, 4, 28, 1, 3, 26, 1, 1, 63, 2, 2, 46, 5, 46];  % Job 16
    [5, 1, 2, 11, 1, 1, 64, 1, 4, 10, 1, 5, 73, 1, 3, 17];        % Job 17
    [5, 1, 5, 38, 1, 4, 95, 1, 1, 85, 1, 2, 97, 1, 3, 67];        % Job 18
    [5, 2, 4, 93, 5, 93, 1, 2, 65, 1, 3, 95, 1, 1, 59, 1, 5, 46];  % Job 19
    [5, 1, 1, 60, 1, 2, 85, 1, 3, 43, 1, 5, 85, 1, 4, 32];        % Job 20
};


dataArray = {
    [20, 5, 1.15];    % Meta data
    [5, 1, 4, 5, 1, 5, 58, 1, 3, 44, 1, 1, 9, 2, 2, 58, 3, 58];  % Job 1
    [5, 1, 2, 89, 1, 5, 96, 1, 1, 97, 1, 3, 84, 1, 4, 77];       % Job 2
    [5, 1, 3, 81, 1, 4, 85, 2, 2, 87, 1, 87, 1, 5, 39, 1, 1, 77]; % Job 3
    [5, 1, 1, 15, 2, 4, 57, 1, 57, 1, 5, 73, 1, 2, 21, 1, 3, 31]; % Job 4
    [5, 1, 3, 48, 2, 5, 71, 3, 71, 1, 4, 70, 1, 1, 40, 1, 2, 49]; % Job 5
    [5, 1, 1, 10, 1, 5, 82, 2, 4, 34, 5, 34, 1, 3, 80, 1, 2, 22]; % Job 6
    [5, 2, 3, 17, 2, 17, 1, 1, 55, 1, 2, 91, 1, 5, 75, 1, 4, 7];  % Job 7
    [5, 1, 4, 47, 1, 3, 62, 1, 2, 72, 1, 5, 35, 1, 1, 11];      % Job 8
    [5, 1, 2, 90, 2, 3, 94, 1, 94, 1, 5, 50, 1, 1, 64, 2, 4, 75, 3, 75]; % Job 9
    [5, 1, 4, 15, 1, 3, 67, 2, 1, 12, 4, 12, 1, 5, 20, 2, 2, 71, 3, 71]; % Job 10
    [5, 1, 5, 93, 1, 3, 29, 1, 1, 52, 1, 2, 57, 1, 4, 68];      % Job 11
    [5, 1, 4, 77, 1, 2, 93, 1, 1, 58, 1, 3, 70, 1, 5, 7];      % Job 12
    [5, 1, 2, 63, 1, 4, 27, 1, 1, 95, 1, 5, 6, 1, 3, 82];      % Job 13
    [5, 1, 5, 36, 1, 1, 26, 1, 4, 48, 1, 3, 56, 1, 2, 87];      % Job 14
    [5, 2, 3, 36, 5, 36, 1, 2, 8, 1, 5, 15, 1, 4, 76, 1, 1, 36]; % Job 15
    [5, 1, 5, 78, 1, 2, 84, 1, 4, 41, 1, 1, 30, 2, 3, 76, 5, 76]; % Job 16
    [5, 1, 2, 78, 1, 1, 75, 1, 5, 88, 1, 4, 13, 1, 3, 81];      % Job 17
    [5, 1, 1, 54, 1, 5, 40, 1, 3, 13, 1, 2, 82, 1, 4, 29];      % Job 18
    [5, 2, 2, 26, 5, 26, 1, 5, 82, 1, 1, 52, 1, 4, 6, 1, 3, 6];  % Job 19
    [5, 1, 4, 54, 1, 2, 64, 1, 1, 54, 1, 3, 32, 1, 5, 88];      % Job 20
};

dataArray = {
    [20, 5, 1.15]; 
    [5, 1, 1, 6, 1, 3, 40, 1, 2, 81, 1, 4, 37, 2, 5, 19, 3, 19]; 
    [5, 1, 3, 40, 1, 4, 32, 1, 1, 55, 1, 5, 81, 1, 2, 9]; 
    [5, 1, 2, 46, 1, 5, 65, 2, 3, 70, 1, 70, 1, 4, 55, 1, 1, 77]; 
    [5, 1, 3, 21, 2, 5, 65, 1, 65, 1, 1, 64, 1, 4, 25, 1, 2, 15]; 
    [5, 1, 3, 85, 2, 1, 40, 5, 40, 1, 2, 44, 1, 4, 24, 1, 5, 37]; 
    [5, 1, 1, 89, 1, 5, 29, 1, 2, 83, 2, 4, 31, 5, 31, 1, 3, 84]; 
    [5, 2, 5, 59, 2, 59, 1, 4, 38, 1, 2, 80, 1, 3, 30, 1, 1, 8]; 
    [5, 1, 1, 80, 1, 3, 56, 1, 2, 77, 1, 5, 41, 1, 4, 97]; 
    [5, 1, 5, 56, 2, 1, 91, 3, 91, 1, 4, 50, 1, 3, 71, 2, 2, 17, 5, 17]; 
    [5, 1, 2, 40, 1, 1, 88, 1, 5, 59, 2, 3, 7, 4, 7, 1, 4, 80]; 
    [5, 2, 1, 45, 3, 45, 1, 2, 29, 1, 3, 8, 1, 5, 77, 1, 4, 58]; 
    [5, 1, 3, 36, 1, 1, 54, 1, 4, 96, 1, 2, 9, 1, 5, 10]; 
    [5, 1, 1, 28, 1, 3, 73, 1, 2, 98, 1, 4, 92, 1, 5, 87]; 
    [5, 1, 1, 70, 1, 4, 86, 1, 3, 27, 1, 2, 99, 1, 5, 96]; 
    [5, 1, 2, 95, 2, 1, 59, 3, 59, 1, 5, 56, 1, 4, 85, 1, 3, 41]; 
    [5, 1, 2, 81, 1, 3, 92, 1, 5, 32, 1, 1, 52, 1, 4, 39]; 
    [5, 1, 2, 7, 2, 5, 22, 3, 22, 1, 3, 12, 1, 1, 88, 1, 4, 60]; 
    [5, 1, 4, 45, 1, 1, 93, 1, 3, 69, 1, 5, 49, 1, 2, 27]; 
    [5, 1, 1, 21, 2, 2, 84, 5, 84, 1, 3, 61, 1, 4, 68, 1, 5, 26]; 
    [5, 1, 2, 82, 1, 3, 33, 1, 5, 71, 1, 1, 99, 1, 4, 44];
};


%% 15×10 %%
dataArray = {
    [15, 10, 1.15]; 
    [10, 1, 3, 34, 1, 4, 55, 1, 6, 95, 1, 10, 16, 2, 5, 21, 8, 21, 1, 7, 71, 1, 1, 53, 1, 9, 52, 1, 2, 21, 1, 8, 26]; 
    [10, 1, 4, 39, 1, 3, 31, 2, 1, 12, 6, 12, 1, 2, 42, 1, 10, 79, 1, 9, 77, 2, 7, 77, 6, 77, 1, 6, 98, 1, 5, 55, 1, 8, 66]; 
    [10, 1, 2, 19, 2, 1, 83, 10, 83, 1, 4, 34, 1, 5, 92, 1, 7, 54, 1, 10, 79, 1, 9, 62, 1, 6, 37, 2, 3, 64, 4, 64, 1, 8, 43]; 
    [10, 1, 5, 60, 2, 3, 87, 10, 87, 1, 9, 24, 1, 6, 77, 1, 4, 69, 1, 8, 38, 1, 2, 87, 1, 7, 41, 1, 10, 83, 1, 1, 93]; 
    [10, 1, 9, 79, 2, 10, 77, 3, 77, 1, 3, 98, 1, 5, 96, 2, 4, 17, 5, 17, 1, 1, 44, 1, 8, 43, 1, 7, 75, 2, 2, 49, 9, 49, 1, 6, 25]; 
    [10, 2, 9, 35, 8, 35, 1, 8, 95, 1, 7, 9, 1, 10, 10, 1, 3, 35, 1, 2, 7, 1, 6, 28, 1, 5, 61, 1, 1, 95, 1, 4, 76]; 
    [10, 1, 5, 28, 1, 6, 59, 1, 4, 16, 1, 10, 43, 1, 1, 46, 1, 9, 50, 1, 7, 52, 1, 8, 27, 1, 3, 59, 1, 2, 91]; 
    [10, 1, 6, 9, 2, 5, 20, 3, 20, 1, 3, 39, 1, 7, 54, 1, 2, 45, 1, 8, 71, 1, 1, 87, 1, 4, 41, 1, 10, 43, 1, 9, 14]; 
    [10, 1, 2, 28, 2, 6, 33, 5, 33, 1, 1, 78, 1, 4, 26, 1, 3, 37, 1, 8, 8, 1, 9, 66, 1, 7, 89, 1, 10, 42, 1, 5, 33]; 
    [10, 1, 3, 94, 1, 6, 84, 2, 7, 78, 5, 78, 1, 10, 81, 1, 2, 74, 1, 4, 27, 1, 9, 69, 1, 1, 69, 1, 8, 45, 1, 5, 96]; 
    [10, 1, 2, 31, 1, 5, 24, 1, 1, 20, 1, 3, 17, 2, 10, 25, 8, 25, 1, 9, 81, 1, 6, 76, 1, 4, 87, 1, 8, 32, 1, 7, 18]; 
    [10, 2, 6, 28, 9, 28, 1, 10, 97, 1, 1, 58, 1, 5, 45, 1, 7, 76, 1, 4, 99, 1, 3, 23, 1, 2, 72, 1, 9, 90, 1, 8, 86]; 
    [10, 1, 6, 27, 1, 10, 48, 3, 9, 27, 4, 27, 3, 27, 2, 8, 62, 4, 62, 1, 5, 98, 2, 7, 67, 1, 67, 1, 4, 48, 1, 1, 42, 1, 2, 46, 2, 3, 17, 2, 17]; 
    [10, 1, 2, 12, 1, 9, 50, 1, 1, 80, 1, 3, 50, 1, 10, 80, 1, 4, 19, 2, 6, 28, 1, 28, 1, 7, 63, 1, 5, 94, 1, 8, 98]; 
    [10, 2, 5, 61, 10, 61, 1, 4, 55, 1, 7, 37, 1, 6, 14, 1, 3, 50, 1, 9, 79, 1, 2, 41, 1, 10, 72, 2, 8, 18, 4, 18, 1, 1, 75];
};

dataArray = {
    [15, 10, 1.15]; 
    [10, 1, 10, 66, 1, 6, 91, 1, 5, 87, 1, 3, 94, 2, 8, 21, 10, 21, 1, 4, 92, 1, 2, 7, 1, 1, 12, 1, 9, 11, 1, 7, 19];  % 工件1
    [10, 1, 4, 13, 1, 3, 20, 2, 5, 7, 9, 7, 1, 2, 14, 1, 10, 66, 2, 1, 75, 10, 75, 1, 7, 77, 1, 6, 16, 1, 8, 95, 1, 9, 7];  % 工件2
    [10, 1, 9, 77, 2, 8, 20, 3, 20, 1, 3, 34, 1, 1, 15, 1, 10, 88, 1, 6, 89, 1, 7, 53, 2, 4, 6, 10, 6, 1, 2, 45, 1, 5, 76];  % 工件3
    [10, 2, 4, 27, 2, 27, 1, 3, 74, 1, 7, 88, 1, 5, 62, 1, 8, 52, 1, 9, 69, 1, 6, 9, 1, 10, 98, 1, 1, 52, 1, 2, 88];  % 工件4
    [10, 1, 5, 88, 2, 7, 15, 3, 15, 1, 2, 52, 1, 3, 61, 2, 8, 54, 5, 54, 1, 1, 62, 1, 9, 59, 1, 6, 9, 2, 4, 90, 9, 90, 1, 10, 5];  % 工件5
    [10, 2, 7, 71, 8, 71, 1, 1, 41, 1, 5, 38, 1, 4, 53, 1, 8, 91, 1, 9, 68, 1, 2, 50, 1, 6, 78, 1, 3, 23, 1, 10, 72];  % 工件6
    [10, 1, 4, 95, 1, 10, 36, 1, 7, 66, 1, 6, 52, 1, 1, 45, 1, 9, 30, 1, 5, 23, 1, 3, 25, 1, 8, 17, 1, 2, 6];  % 工件7
    [10, 1, 5, 65, 2, 2, 8, 3, 8, 1, 9, 85, 1, 1, 71, 1, 8, 65, 1, 7, 28, 1, 6, 88, 1, 4, 76, 1, 10, 27, 1, 3, 95];  % 工件8
    [10, 1, 10, 37, 2, 2, 37, 5, 37, 1, 5, 28, 1, 4, 51, 1, 9, 86, 1, 3, 9, 1, 7, 55, 1, 1, 73, 1, 8, 51, 1, 6, 90];  % 工件9
    [10, 1, 4, 39, 1, 3, 15, 2, 7, 83, 5, 83, 1, 10, 44, 1, 8, 53, 1, 1, 16, 1, 5, 46, 1, 6, 24, 1, 2, 25, 1, 9, 82];  % 工件10
    [10, 1, 2, 72, 1, 5, 48, 1, 1, 87, 1, 3, 66, 2, 10, 5, 8, 5, 1, 7, 54, 1, 8, 39, 1, 9, 35, 1, 6, 95, 1, 4, 60];  % 工件11
    [10, 2, 2, 46, 9, 46, 1, 4, 20, 1, 1, 97, 1, 3, 21, 1, 10, 46, 1, 8, 37, 1, 9, 19, 1, 5, 59, 1, 7, 34, 1, 6, 55];  % 工件12
    [10, 1, 6, 23, 1, 4, 25, 3, 7, 78, 4, 78, 9, 78, 2, 2, 24, 7, 24, 1, 1, 28, 1, 8, 83, 2, 9, 28, 1, 28, 1, 10, 5, 1, 3, 73, 1, 5, 45];  % 工件13
    [10, 2, 2, 37, 8, 37, 1, 1, 53, 1, 8, 87, 1, 5, 38, 1, 4, 71, 1, 6, 29, 2, 10, 12, 1, 12, 1, 9, 33, 1, 7, 55, 1, 3, 12];  % 工件14
    [10, 2, 5, 90, 10, 90, 1, 9, 17, 1, 3, 49, 1, 4, 83, 1, 2, 40, 1, 7, 23, 1, 8, 65, 1, 10, 27, 2, 6, 7, 4, 7, 1, 1, 48];  % 工件15
};

dataArray = {
    [15, 10, 1.15]; 
    [10, 1, 8, 84, 1, 6, 58, 1, 9, 77, 1, 3, 44, 2, 5, 97, 8, 97, 1, 7, 89, 1, 4, 5, 1, 2, 58, 1, 10, 96, 1, 1, 9]; 
    [10, 1, 7, 21, 1, 2, 87, 2, 5, 15, 6, 15, 1, 6, 39, 1, 3, 81, 1, 4, 85, 2, 8, 31, 6, 31, 1, 9, 57, 1, 10, 73, 1, 1, 77]; 
    [10, 1, 1, 40, 2, 6, 71, 10, 71, 1, 9, 34, 1, 10, 82, 1, 4, 70, 1, 7, 22, 1, 5, 10, 1, 8, 80, 2, 3, 48, 4, 48, 1, 2, 49]; 
    [10, 1, 6, 75, 2, 3, 17, 10, 17, 1, 4, 7, 1, 7, 72, 1, 5, 11, 1, 8, 62, 1, 9, 47, 1, 10, 35, 1, 2, 91, 1, 1, 55]; 
    [10, 1, 10, 20, 2, 5, 12, 3, 12, 1, 7, 71, 1, 8, 67, 2, 1, 64, 5, 64, 1, 3, 94, 1, 9, 15, 1, 6, 50, 2, 4, 75, 9, 75, 1, 2, 90]; 
    [10, 2, 7, 93, 8, 93, 1, 6, 93, 1, 2, 57, 1, 8, 70, 1, 9, 77, 1, 5, 58, 1, 1, 52, 1, 3, 29, 1, 10, 7, 1, 4, 68]; 
    [10, 1, 8, 56, 1, 1, 95, 1, 9, 48, 1, 5, 26, 1, 3, 82, 1, 2, 63, 1, 10, 36, 1, 4, 27, 1, 7, 87, 1, 6, 6]; 
    [10, 1, 4, 76, 2, 6, 15, 3, 15, 1, 10, 78, 1, 2, 8, 1, 9, 41, 1, 3, 36, 1, 5, 30, 1, 7, 84, 1, 1, 36, 1, 8, 76]; 
    [10, 1, 1, 75, 2, 8, 13, 5, 13, 1, 3, 81, 1, 9, 29, 1, 5, 54, 1, 7, 82, 1, 6, 88, 1, 2, 78, 1, 10, 40, 1, 4, 13]; 
    [10, 1, 3, 6, 1, 2, 26, 2, 8, 32, 5, 32, 1, 7, 64, 1, 5, 54, 1, 1, 52, 1, 6, 82, 1, 4, 6, 1, 10, 88, 1, 9, 54]; 
    [10, 1, 9, 62, 1, 3, 67, 1, 6, 32, 1, 1, 62, 2, 8, 69, 5, 69, 1, 4, 61, 1, 2, 35, 1, 5, 72, 1, 10, 5, 1, 7, 93]; 
    [10, 2, 3, 78, 2, 78, 1, 10, 90, 1, 1, 85, 1, 2, 72, 1, 9, 64, 1, 7, 63, 1, 4, 11, 1, 8, 82, 1, 6, 88, 1, 5, 7]; 
    [10, 1, 5, 28, 2, 10, 11, 9, 11, 1, 8, 50, 1, 7, 88, 2, 1, 44, 7, 44, 1, 6, 31, 1, 3, 27, 2, 2, 66, 1, 66, 1, 9, 49, 1, 4, 35]; 
    [10, 1, 3, 14, 2, 6, 39, 8, 39, 1, 7, 56, 1, 5, 62, 1, 4, 97, 1, 10, 66, 1, 8, 69, 2, 2, 7, 10, 7, 1, 9, 47, 1, 1, 76]; 
